id,name,language,functions,functions_with_kw,keywords/globals.json,keywords/builtins.json,keywords/global.json,keywords/inspect.json,keywords/locals.json,keywords/nonlocal.json,parse_error
464538719,tot_projects/0/464538719-904c22bf520e7a4b6198ede2dde9509bded226fa/LisaGiordani-Tracking-904c22b/Tracking_Hough_compute.py,python,4,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/sphinxcontrib/serializinghtml/__init__.py,python,6,0,0,0,0,0,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_vendor/pyproject_hooks/_in_process/_in_process.py,python,21,1,1,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/passlib/handlers/sun_md5_crypt.py,python,6,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/idlelib/run.py,python,39,7,0,0,7,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/xml/sax/__init__.py,python,5,1,1,0,0,0,0,0,none
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/setuptools/_distutils/dist.py,python,63,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/lexers/_openedge_builtins.py,python,0,0,0,0,0,0,0,0,none
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/distlib/_backport/tarfile.py,python,129,0,0,0,0,0,0,0,none
99843425,tot_projects/0/99843425-d97cbfa3b89485a3bbe968b7d712c4d849c43c26/lozuwa-automatic_digital_microscope_open_source_version-d97cbfa/MicroscopeProt7/mqttserver.py,python,8,3,0,0,3,0,0,0,none
500871419,tot_projects/0/500871419-581dee668b263e5bb74db99202acabf30ecebb85/tedomi2705-kernel_xiaomi_sdm660-581dee6/tools/perf/scripts/python/compaction-times.py,python,37,2,0,0,2,0,0,0,none
10711680,tot_projects/0/10711680-f48da0cde3fc9e6c19e9b7939dc9d90b5416fa17/morgancormier-corobot-f48da0c/corobot_msgs/src/corobot_msgs/msg/_state.py,python,6,0,0,0,0,0,0,0,none
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab06/mdp/graphicsUtils.py,python,35,14,0,0,14,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/sqlalchemy/sql/annotation.py,python,16,1,1,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/lexers/parasail.py,python,0,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/asyncio/staggered.py,python,1,1,0,0,0,0,0,1,none
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/__init__.py,python,1,1,1,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/sqlalchemy/testing/warnings.py,python,2,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/psycopg2/_ipaddress.py,python,5,1,0,0,1,0,0,0,none
455259988,tot_projects/0/455259988-0a8dd8033445129876aa932c0de04b98185afb5e/andrebsilva-python-learn-0a8dd80/Part_03/003-Built-In/36_globals.py,python,1,1,1,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/click/testing.py,python,20,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/lexers/csound.py,python,2,0,0,0,0,0,0,0,none
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/pyparsing.py,python,333,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/lexers/sql.py,python,12,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/concurrent/futures/process.py,python,29,2,0,0,2,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pip/_vendor/urllib3/util/connection.py,python,5,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/jinja2/environment.py,python,65,11,11,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/psutil/_psosx.py,python,46,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/sqlalchemy/processors.py,python,5,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/flask/blueprints.py,python,32,1,1,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/setuptools/command/build_ext.py,python,18,0,0,0,0,0,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/setuptools/_distutils/sysconfig.py,python,21,3,1,0,2,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/cryptography/hazmat/backends/__init__.py,python,1,1,0,0,1,0,0,0,none
105887056,tot_projects/0/105887056-8518f4b10022ea2e9c15710bb693c68d298c67b7/mike84265-AIML-8518f4b/HW3/bustersAgents.py,python,20,1,1,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/types.py,python,29,1,0,0,0,0,0,1,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/setuptools/_distutils/util.py,python,18,3,0,0,3,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/lexers/automation.py,python,0,0,0,0,0,0,0,0,none
500871419,tot_projects/0/500871419-581dee668b263e5bb74db99202acabf30ecebb85/tedomi2705-kernel_xiaomi_sdm660-581dee6/arch/ia64/scripts/unwcheck.py,python,1,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/unittest/mock.py,python,150,1,0,0,1,0,0,0,none
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab06/mdp/graphicsGridworldDisplay.py,python,18,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/sqlalchemy/ext/declarative/clsregistry.py,python,28,1,1,0,0,0,0,0,none
220156306,tot_projects/0/220156306-ece876bfae32c5051a3749e53bec65df90261891/napoler-Synonymous-sentence-ece876b/train.py,python,15,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/jinja2/lexer.py,python,35,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/mako/exceptions.py,python,16,2,0,0,2,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/dbm/dumb.py,python,21,0,0,0,0,0,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/setuptools/command/build_ext.py,python,24,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/lexers/_tsql_builtins.py,python,0,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/re.py,python,20,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/jinja2/loaders.py,python,28,4,4,0,0,0,0,0,none
464538719,tot_projects/0/464538719-904c22bf520e7a4b6198ede2dde9509bded226fa/LisaGiordani-Tracking-904c22b/Tracking_Hough_display.py,python,2,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/styles/pastie.py,python,0,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/flask_wtf/csrf.py,python,15,1,1,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/flask/views.py,python,4,0,0,0,0,0,0,0,none
601906241,tot_projects/0/601906241-38385e8e4cf465dffe7e0db7f5e1246d171a9e08/chrishamblin7-circuit_explorer-38385e8/lucent_circuit/util.py,python,1,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/symbol.py,python,0,0,0,0,0,0,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_internal/utils/temp_dir.py,python,15,2,0,0,2,0,0,0,none
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/distlib/_backport/sysconfig.py,python,26,3,1,0,2,0,0,0,none
99843425,tot_projects/0/99843425-d97cbfa3b89485a3bbe968b7d712c4d849c43c26/lozuwa-automatic_digital_microscope_open_source_version-d97cbfa/MicroscopeProt4/MQTTServer.py,python,9,2,0,0,2,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pip/_vendor/distlib/_backport/sysconfig.py,python,26,3,1,0,2,0,0,0,none
105887056,tot_projects/0/105887056-8518f4b10022ea2e9c15710bb693c68d298c67b7/mike84265-AIML-8518f4b/HW2/graphicsUtils.py,python,35,14,0,0,14,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/lexers/unicon.py,python,0,0,0,0,0,0,0,0,none
105887056,tot_projects/0/105887056-8518f4b10022ea2e9c15710bb693c68d298c67b7/mike84265-AIML-8518f4b/HW2/searchAgents.py,python,35,1,1,0,0,0,0,0,none
99843425,tot_projects/0/99843425-d97cbfa3b89485a3bbe968b7d712c4d849c43c26/lozuwa-automatic_digital_microscope_open_source_version-d97cbfa/MicroscopeProt8/ops.py,python,14,2,0,0,2,0,0,0,none
500871419,tot_projects/0/500871419-581dee668b263e5bb74db99202acabf30ecebb85/tedomi2705-kernel_xiaomi_sdm660-581dee6/scripts/gdb/linux/tasks.py,python,9,1,0,0,1,0,0,0,none
127101709,tot_projects/0/127101709-aa0ca66c23ba379efaa869d68db5670cc388f2e5/ZZYuting-car-detection-using-retinanet-aa0ca66/Detectron/detectron/utils/logging.py,python,9,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/multiprocessing/__init__.py,python,0,0,0,0,0,0,0,0,none
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/distro.py,python,53,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/lexers/d.py,python,0,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/imaplib.py,python,93,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/styles/arduino.py,python,0,0,0,0,0,0,0,0,none
464538719,tot_projects/0/464538719-904c22bf520e7a4b6198ede2dde9509bded226fa/LisaGiordani-Tracking-904c22b/Tracking_MeanShift_display.py,python,1,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/dns/message.py,python,61,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/turtledemo/round_dance.py,python,2,2,0,0,2,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pip/_internal/commands/freeze.py,python,2,0,0,0,0,0,0,0,none
500871419,tot_projects/0/500871419-581dee668b263e5bb74db99202acabf30ecebb85/tedomi2705-kernel_xiaomi_sdm660-581dee6/tools/perf/scripts/python/net_dropmonitor.py,python,6,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pip/_internal/locations.py,python,2,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/sqlalchemy/testing/plugin/plugin_base.py,python,45,7,0,0,7,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/lib2to3/fixes/fix_exitfunc.py,python,3,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/lexers/parsers.py,python,31,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/tabnanny.py,python,16,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/click/utils.py,python,29,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/web/pgadmin/utils/driver/psycopg2/connection.py,python,43,0,0,0,0,0,0,0,none
68907634,tot_projects/0/68907634-eea28f64ad459e7a2be5606ed47617bdf78815fa/collective-plonefr-eea28f6/src/plonefr.theme/src/plonefr/theme/__init__.py,python,1,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/venv/__init__.py,python,15,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/sqlalchemy/testing/plugin/pytestplugin.py,python,23,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/multiprocessing/connection.py,python,73,2,0,0,2,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pip/_vendor/requests/status_codes.py,python,1,1,0,0,1,0,0,0,none
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab06/mdp/qlearningAgents.py,python,15,1,1,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/crypt.py,python,4,1,1,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/ldap3/protocol/schemas/slapd24.py,python,0,0,0,0,0,0,0,0,none
127101709,tot_projects/0/127101709-aa0ca66c23ba379efaa869d68db5670cc388f2e5/ZZYuting-car-detection-using-retinanet-aa0ca66/Detectron/detectron/core/config.py,python,13,0,0,0,0,0,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_vendor/urllib3/util/connection.py,python,5,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pip/_vendor/pep517/_in_process.py,python,10,1,1,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/sre_constants.py,python,5,1,1,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/sqlalchemy/sql/__init__.py,python,1,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/uuid.py,python,47,3,0,0,3,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/unittest/signals.py,python,6,2,0,0,2,0,0,0,none
127101709,tot_projects/0/127101709-aa0ca66c23ba379efaa869d68db5670cc388f2e5/ZZYuting-car-detection-using-retinanet-aa0ca66/Detectron/detectron/tests/data_loader_benchmark.py,python,3,1,1,0,0,0,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_vendor/__init__.py,python,1,1,1,0,0,0,0,0,none
168190339,tot_projects/0/168190339-0d0c10121cc62a0a30eb77a10a5a95aa99a43cfb/UO-CIS211-Duck_Sudoku-0d0c101/graphics/graphics.py,python,116,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/dns/edns.py,python,24,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/docutils/utils/math/math2html.py,python,469,0,0,0,0,0,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_internal/commands/debug.py,python,11,1,1,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/flask/__init__.py,python,0,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/cffi/cparser.py,python,37,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/setuptools/launch.py,python,1,1,0,1,0,0,0,0,none
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab06/mdp/graphicsDisplay.py,python,52,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/paramiko/config.py,python,24,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pkg_resources/_vendor/six.py,python,57,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/psutil/__init__.py,python,91,4,0,0,4,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/distutils/filelist.py,python,16,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/docutils/parsers/rst/directives/__init__.py,python,22,1,1,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/dns/update.py,python,17,0,0,0,0,0,0,0,none
